ANIO,Mes,Semana,TIPO,CADENA,TIENDA_CLIENTE,TIENDA_NOMBRECRONOGRAMA,MODELO_NOMBRECLIENTE,Modelo Corto,SAP,Vta_Unid,PVP,Venta_Soles,CLIENTE
2024,Octubre,W040,PISO,MARCIMEX,MXM - Casma,MARCIMEX CASMA,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1077,1077,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Chepen,MARCIMEX CHEPEN,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Iquitos 03,CARSA IQUITOS 3,LICUADORA INDURAMA LI-INX   1.5L INOX,LI-INX,10008558,1,179,179,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Paita,CARSA PAITA,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2399,2399,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Piura 02,MARCIMEX PIURA GRAU,REFRIGERADORA INDURAMA RI-389I 246L CROMA,RI-389I,10030394,1,1199,1199,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Yurimaguas,MARCIMEX YURIMAGUAS,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,859,859,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ica 02,CARSA ICA,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2099,2099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Paita,CARSA PAITA,LICUADORA INDURAMA LI-INX   1.5L INOX,LI-INX,10008558,1,219,219,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Cusco Centro,CARSA CUSCO CENTRO,CONGELADOR CI-320GR INDURAMA,CI-320CR,10008729,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Huacho,GMG HUACHO,LAVADORA AUTOMATICA INDURAMA LRI19CR 19K CROMA,LRI 19CR,10008544,1,1575,1575,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Huacho,GMG HUACHO,"COCINA GAS INDURAMA CANTABRIA 32"" CROMA 5H",Cantabria,30001137,1,1181,1181,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Huacho,GMG HUACHO,OLLA INDURAMA OAI-BL18 1.8L BLANCA,OAI-BL18,10008556,1,99,99,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - La Merced,CARSA LA MERCED,CONGELADOR INDURAMA CI-420BL 420L BLANCA,CI-420BL,10010070,1,1724,1724,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - La Merced,CARSA LA MERCED,CONGELADOR CI-320GR INDURAMA,CI-320CR,10008729,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ica 02,CARSA ICA,FREIDORA DE AIRE FAI-35MN INDURAMA,FAI-35MN,10008601,1,199,199,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Jaen,MARCIMEX JAEN,LICUADORA INDURAMA LI-INX   1.5L INOX,LI-INX,10008558,1,196,196,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Cusco Centro,CARSA CUSCO CENTRO,COCINA GRANADA ZAFIRO TLL CROMA INDURAMA,Granada,30001053,1,1000,1000,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Casagrande,CARSA CASAGRANDE,LICUADORA INDURAMA LI-INX   1.5L INOX,LI-INX,10008558,1,219,219,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ilo,CARSA ILO,LAVADORA AUTOMATICA INDURAMA LRI21CR 21K CROMA,LRI 21CR,10008545,1,1644,1644,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Jaen,MARCIMEX JAEN,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,999,999,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Jaen,MARCIMEX JAEN,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,969,969,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Chiclayo,GMG CHICLAYO,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,719,719,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Chiclayo,GMG CHICLAYO,COCINA GRANADA ZAFIRO TLL CROMA INDURAMA,Granada,30001053,1,1000,1000,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Chepen,MARCIMEX CHEPEN,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,719,719,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Chepen,MARCIMEX CHEPEN,HI-INX HERVIDOR 1.7L.,HI-INX,10008551,1,59,59,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Barranca,CARSA BARRANCA,"COCINA GAS INDURAMA VIENA 24"" CROMA 4H",Viena,30001101,1,859,859,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Barranca,CARSA BARRANCA,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Tarma,CARSA TARMA,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1140,1140,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Tarma,CARSA TARMA,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,794,794,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,979,979,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Puente Piedra,GMG PUENTE PIEDRA,LICUADORA INDURAMA LI-INX   1.5L INOX,LI-INX,10008558,1,219,219,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ica 02,CARSA ICA,CONGELADOR CI-320GR INDURAMA,CI-320CR,10008729,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Huacho,CARSA HUACHO,LICUADORA INDURAMA LI-INX   1.5L INOX,LI-INX,10008558,1,219,219,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ilo,CARSA ILO,VITRINA INDURAMA VFV 520 SZ 302L BLANCO,VFV-520,30000877,1,2824,2824,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Yurimaguas,CARSA YURIMAGUAS,LICUADORA INDURAMA LI-INX   1.5L INOX,LI-INX,10008558,1,199,199,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Piura 02,MARCIMEX PIURA GRAU,COCINA INDURAMA GALICIA ZAFIRO CROMA,Galicia,30000789,1,1503,1503,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Piura 02,MARCIMEX PIURA GRAU,"COCINA GAS INDURAMA VIENA 24"" CROMA 4H",Viena,30001101,1,859,859,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Piura 02,MARCIMEX PIURA GRAU,"COCINA GAS INDURAMA VIENA 24"" CROMA 4H",Viena,30001101,1,859,859,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Piura 02,MARCIMEX PIURA GRAU,COCINA CIRELLA ZAFIRO CROMA INDURAMA 5H,Cirella,30000837,1,1420,1420,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Piura 02,MARCIMEX PIURA GRAU,CONGELADOR CI-320GR INDURAMA,CI-320CR,10008729,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Piura 02,MARCIMEX PIURA GRAU,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,859,859,INTEGRA
2024,Octubre,W040,WEB,CARSA,CAR - VIRTUAL CARSA,CARSA WEB,LICUADORA INDURAMA LI-INX   1.5L INOX,LI-INX,10008558,1,189,189,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Nueva Cajamarca,CARSA NUEVA CAJAMARCA,REFRIGERADORA INDURAMA RI-389I 246L CROMA,RI-389I,10030394,1,1199,1199,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Chimbote,MARCIMEX CHIMBOTE,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,629,629,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Chimbote,MARCIMEX CHIMBOTE,LAVADORA AUTOMATICA INDURAMA LRI-13BLA 13K BLANCA,LRI 13BL,10008598,1,930,930,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Huacho,CARSA HUACHO,CONGELADOR CI-320GR INDURAMA,CI-320CR,10008729,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Huacho,CARSA HUACHO,CONGELADOR CI-320GR INDURAMA,CI-320CR,10008729,1,1099,1099,INTEGRA
2024,Octubre,W040,WEB,CARSA,CAR - VIRTUAL CARSA,CARSA WEB,LICUADORA INDURAMA LI-INX   1.5L INOX,LI-INX,10008558,1,219,219,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Huacho,CARSA HUACHO,CONGELADOR CI-320GR INDURAMA,CI-320CR,10008729,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ate,CARSA ATE,REFRIGERADORA RI-788D INDURAMA,RI-788D,10008888,1,1699,1699,INTEGRA
2024,Octubre,W040,PISO,CARSA,MTG - Satipo,INTEGRA SATIPO,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,719,719,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Arequipa 01,CARSA AREQUIPA NORTE,"COCINA GAS INDURAMA FIRENZE ZAFIRO 30"" CROMA 5H",Firenze,30000838,1,1616,1616,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Arequipa 01,CARSA AREQUIPA NORTE,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,899,899,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Piura 02,MARCIMEX PIURA GRAU,FRIGOBAR INDURAMA RI101 90L BLANCO,RI-101BL,10011509,1,619,619,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Sechura,MARCIMEX SECHURA,LAVADORA AUTOMATICA INDURAMA LRI21CR 21K CROMA,LRI 21CR,10008545,1,1699,1699,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Sechura,MARCIMEX SECHURA,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1149,1149,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Tarapoto 02,CARSA TARAPOTO,CONGELADOR CI-320GR INDURAMA,CI-320CR,10008729,1,1077,1077,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Juanjui,MARCIMEX JUANJUI,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1124,1124,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Huamachuco,MARCIMEX HUAMACHUCO,REFRIGERADORA INDURAMA RI-389D 246L CROMA,RI-389D,10008597,1,1249,1249,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Huaraz,CARSA HUARAZ,HI-INX HERVIDOR 1.7L.,HI-INX,10008551,1,64,64,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Huaraz,CARSA HUARAZ,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,859,859,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Tingo Maria,GMG TINGO MARIA,"COCINA GAS INDURAMA VIENA 24"" CROMA 4H",Viena,30001101,1,859,859,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Tingo Maria,GMG TINGO MARIA,CONGELADOR CI-320GR INDURAMA,CI-320CR,10008729,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ilo,CARSA ILO,OLLA INDURAMA OAI-BL15  1.5L BLANCA,OAI-BL15,10008555,1,84,84,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Tingo Maria,GMG TINGO MARIA,REFRIGERADORA INDURAMA RI-389I 246L CROMA,RI-389I,10030394,1,1175,1175,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Tingo Maria,GMG TINGO MARIA,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,705,705,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Pisco,CARSA PISCO,"COCINA GAS INDURAMA VIENA 24"" CROMA 4H",Viena,30001101,1,842,842,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Pisco,CARSA PISCO,HORNO INDURAMA MWI-20TCRP 20L CROMA,MWI-20TCRP,10011510,1,299,299,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Camana,CARSA CAMANA,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Sullana,CARSA SULLANA,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,842,842,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ica 02,CARSA ICA,OLLA INDURAMA OAI-BL15  1.5L BLANCA,OAI-BL15,10008555,1,79,79,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Sullana 02,MARCIMEX SULLANA,OLLA INDURAMA OAI-BL18 1.8L BLANCA,OAI-BL18,10008556,1,99,99,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Pacasmayo,MARCIMEX PACASMAYO,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,979,979,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Pacasmayo,MARCIMEX PACASMAYO,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1126,1126,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Trujillo,MARCIMEX TRUJILLO BOLIVAR,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,617,617,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Viru,CARSA VIRU,REFRIGERADORA INDURAMA RI-439I 324L CROMA,RI-439I,10030397,1,1599,1599,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Ventanilla,GMG VENTANILLA,OLLA INDURAMA OAI-BL15  1.5L BLANCA,OAI-BL15,10008555,1,79,79,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Viru,CARSA VIRU,COCINA GRANADA ZAFIRO TLL CROMA INDURAMA,Granada,30001053,1,1000,1000,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Huaral,CARSA HUARAL,REFRIGERADORA INDURAMA RI-439D 324L CROMA,RI-439D,10009094,1,1199,1199,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Tingo Maria,GMG TINGO MARIA,REFRIGERADORA INDURAMA RI-469DI 379L CROMA,RI-469DI,10030399,1,1827,1827,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Tingo Maria,GMG TINGO MARIA,HORNO INDURAMA MWI-32TCRP 32L CROMA,MWI-32TCRP,10011511,1,404,404,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Tocache,MARCIMEX TOCACHE,FRIGOBAR INDURAMA RI159CR 122L CROMA,RI-159CR,10008535,1,724,724,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Pisco,CARSA PISCO,LAVADORA AUTOMATICA INDURAMA LRI21CR 21K CROMA,LRI 21CR,10008545,1,1665,1665,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Abancay,CARSA ABANCAY,"COCINA GAS INDURAMA CANTABRIA 32"" CROMA 5H",Cantabria,30001137,1,1214,1214,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Abancay,CARSA ABANCAY,"COCINA GAS INDURAMA CANTABRIA 32"" CROMA 5H",Cantabria,30001137,1,1214,1214,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Abancay,CARSA ABANCAY,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,859,859,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Arequipa,GMG LA JOYA-AREQUIPA ,HORNO INDURAMA MWI-20TCRP 20L CROMA,MWI-20TCRP,10011510,1,299,299,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Sullana 02,MARCIMEX SULLANA,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,783,783,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Cusco Centro,CARSA CUSCO CENTRO,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,705,705,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Moyobamba 02,MARCIMEX MOYOBAMBA,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Chiclayo,GMG CHICLAYO,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,629,629,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Trujillo,MARCIMEX TRUJILLO BOLIVAR,HORNO INDURAMA MWI-32TCRP 32L CROMA,MWI-32TCRP,10011511,1,399,399,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Ventanilla,GMG VENTANILLA,CONGELADOR CI-320GR INDURAMA,CI-320CR,10008729,1,1077,1077,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Villa el Salvador,GMG VILLA EL SALVADOR,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,842,842,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - La Union,MARCIMEX LA UNION,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1149,1149,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Jaen,MARCIMEX JAEN,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Villa Maria del Triunfo,GMG VILLA MARIA DEL TRIUNFO ALLENDE,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,719,719,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,629,629,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Pacasmayo,MARCIMEX PACASMAYO,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,979,979,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Chilca,GMG CHILCA,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Puerto Maldonado,CARSA PUERTO MALDONADO,REFRIGERADORA INDURAMA RI-389D 246L CROMA,RI-389D,10008597,1,1274,1274,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Huacho,CARSA HUACHO,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Talara Civico,CARSA TALARA CIVICO,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,629,629,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Chiclayo,CARSA CHICLAYO,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,859,859,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Piura,CARSA PIURA,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1149,1149,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Camana,CARSA CAMANA,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Pucallpa Portillo,CARSA PUCALLPA PORTILLO,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,999,999,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Tarapoto 02,CARSA TARAPOTO,COCINA VIENA SPLUS INDURAMA,Viena,30001101,1,524,524,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Carabayllo,GMG CARABAYLLO,HORNO INDURAMA MWI-20TCRP 20L CROMA,MWI-20TCRP,10011510,1,299,299,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Chiclayo,CARSA CHICLAYO,COCINA FLORENCIA ZAFIRO INDURAMA,Florencia,30000845,1,1449,1449,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Pucallpa Portillo,CARSA PUCALLPA PORTILLO,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,999,999,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ilo,CARSA ILO,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1092,1092,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Barranca,CARSA BARRANCA,FREIDORA DE AIRE FAI-35MN INDURAMA,FAI-35MN,10008601,1,199,199,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Chulucanas,MARCIMEX CHULUCANAS,CONGELADOR CI-320GR INDURAMA,CI-320CR,10008729,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Abancay,CARSA ABANCAY,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,999,999,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Arequipa 01,CARSA AREQUIPA NORTE,FREIDORA DE AIRE FAI-35MN INDURAMA,FAI-35MN,10008601,1,199,199,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Manchay,CARSA MANCHAY,OLLA INDURAMA OAI-BL15  1.5L BLANCA,OAI-BL15,10008555,1,79,79,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Camana,CARSA CAMANA,CONGELADOR CI-320GR INDURAMA,CI-320CR,10008729,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Huamachuco,CARSA HUAMANCHUCO,REFRIGERADORA INDURAMA RI-439D 324L CROMA,RI-439D,10009094,1,1152,1152,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Casagrande,CARSA CASAGRANDE,"COCINA GAS INDURAMA FIRENZE ZAFIRO 30"" CROMA 5H",Firenze,30000838,1,1499,1499,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Ica,MARCIMEX ICA,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Ica,MARCIMEX ICA,HI-INX HERVIDOR 1.7L.,HI-INX,10008551,1,59,59,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Ventanilla,GMG VENTANILLA,HI-INX HERVIDOR 1.7L.,HI-INX,10008551,1,59,59,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Ventanilla,GMG VENTANILLA,"COCINA GAS INDURAMA VIENA 24"" CROMA 4H",Viena,30001101,1,859,859,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Ventanilla,GMG VENTANILLA,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - La Union,MARCIMEX LA UNION,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2099,2099,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Piura 02,MARCIMEX PIURA GRAU,"COCINA GAS INDURAMA VIENA 24"" CROMA 4H",Viena,30001101,1,859,859,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Caraz,MARCIMEX CARAZ,FREIDORA DE AIRE FAI-35MN INDURAMA,FAI-35MN,10008601,1,204,204,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Chincha,GMG CHINCHA,OLLA INDURAMA OAI-BL15  1.5L BLANCA,OAI-BL15,10008555,1,109,109,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Cusco Centro,CARSA CUSCO CENTRO,REFRIGERADORA INDURAMA RI-389D 246L CROMA,RI-389D,10008597,1,1224,1224,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Comas,GMG COMAS,REFRIGERADORA INDURAMA RI-439D 324L CROMA,RI-439D,10009094,1,1199,1199,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Ventanilla,GMG VENTANILLA,REFRIGERADORA INDURAMA RI-389I 246L CROMA,RI-389I,10030394,1,1175,1175,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Minka,GMG MINKA,FRIGOBAR INDURAMA RI101 90L BLANCO,RI-101BL,10011509,1,619,619,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2057,2057,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Huamachuco,MARCIMEX HUAMACHUCO,HI-INX HERVIDOR 1.7L.,HI-INX,10008551,1,59,59,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2099,2099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Paita,CARSA PAITA,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,OLLA INDURAMA OAI-BL18 1.8L BLANCA,OAI-BL18,10008556,1,99,99,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Chiclayo,GMG CHICLAYO,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,629,629,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Villa Maria del Triunfo,GMG VILLA MARIA DEL TRIUNFO ALLENDE,REFRIGERADORA RI-788D INDURAMA,RI-788D,10008888,1,1699,1699,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Caraz,MARCIMEX CARAZ,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,859,859,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Nueva Cajamarca,CARSA NUEVA CAJAMARCA,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2099,2099,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Huacho,GMG HUACHO,OLLA INDURAMA OAI-BL15  1.5L BLANCA,OAI-BL15,10008555,1,79,79,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - La Union,GMG LA UNION,REFRIGERADORA INDURAMA RI-389I 246L CROMA,RI-389I,10030394,1,1175,1175,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Paita,CARSA PAITA,OLLA INDURAMA OAI-BL15  1.5L BLANCA,OAI-BL15,10008555,1,79,79,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Villa el Salvador,GMG VILLA EL SALVADOR,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1149,1149,INTEGRA
